"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n33-k5_11","ivns","A-n33-k5",11,661,10,2,5,5,50,random,3,2,900,"max_iter",1947,"6,5,18,1,27,7,4|32,12,22,11,26,20,31,10,21|25,19,9,2,23,28|30,15,17,16,8,14,29|13,3,24","false","generated_inside_algorithm",920,920,39.183056,10,10,0,0,0,10,21,2.024987,10,0,"true","ok","",4.500000,13.600000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,21,10,11,10,10,10,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_12","ivns","A-n33-k5",12,661,10,2,5,5,50,random,3,2,900,"max_iter",1605,"26,32,4,20,9,17,10,21|16,28,11,18,23,15,27|19,24,14,8,1,2,13|29,25,30,22,7,12,5|31,3,6","false","generated_inside_algorithm",1096,1096,65.809380,10,7,0,0,3,7,15,4.895552,10,0,"true","ok","",5,16.600000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,7,10,7,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_13","ivns","A-n33-k5",13,661,10,2,5,5,50,random,3,2,900,"max_iter",1726,"3,7,28,8,24,5,10|14,20,29,1,2,13,11,22|16,12,18,31,6,21,26,19|32,15,25,27,30,4|23,17,9","false","generated_inside_algorithm",1091,1091,65.052948,10,7,0,0,3,7,15,6.541727,10,0,"true","ok","",5.100000,15.200000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,7,10,7,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_14","ivns","A-n33-k5",14,661,10,2,5,5,50,random,3,2,900,"max_iter",1613,"14,17,10,11,16,12,2|32,26,6,5,30,4,21,19,1|28,3,18,27,8,31|7,13,15,23,22|29,20,25,9,24","false","generated_inside_algorithm",1055,1055,59.606659,10,8,0,0,2,8,16,3.807096,10,0,"true","ok","",5,15.400000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,8,10,8,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_15","ivns","A-n33-k5",15,661,10,2,5,5,50,random,3,2,900,"max_iter",1705,"11,4,18,16,22,31,1,21|8,29,27,12,17,9,20|26,30,6,28,2,5,25|10,23,19,32,13,15|14,7,24,3","false","generated_inside_algorithm",911,911,37.821484,10,8,0,0,2,8,16,5.232383,10,0,"true","ok","",5.400000,17,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,8,10,8,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_16","ivns","A-n33-k5",16,661,10,2,5,5,50,random,3,2,900,"max_iter",1870,"32,5,13,14,12,18,16,17|26,2,19,8,9,20,27|3,6,21,25,23,1,11,4|22,28,29,30,7,15|10,31,24","false","generated_inside_algorithm",1101,1101,66.565811,10,8,0,0,2,8,18,3.660169,10,0,"true","ok","",4.600000,14.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,8,10,8,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_17","ivns","A-n33-k5",17,661,10,2,5,5,50,random,3,2,900,"max_iter",1815,"8,21,13,25,10,2|32,26,11,20,17,22,27,18|1,15,7,24,12,4,14,19|9,6,16,3,23,29,28|31,5,30","false","generated_inside_algorithm",1236,1236,86.989410,10,6,0,0,4,6,14,6.187905,10,0,"true","ok","",5,15.200000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,6,10,6,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_18","ivns","A-n33-k5",18,661,10,2,5,5,50,random,3,2,900,"max_iter",1931,"26,19,23,27,28,7,18|32,4,30,25,17,8,11,20|1,12,21,16,24,9,10,3|15,14,2,5,6,29|31,13,22","false","generated_inside_algorithm",1256,1256,90.015129,10,5,0,0,5,5,17,7.684156,10,0,"true","ok","",5.900000,17.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,5,10,5,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_19","ivns","A-n33-k5",19,661,10,2,5,5,50,random,3,2,900,"max_iter",1768,"32,26,1,10,8,9,31,6|11,22,28,20,5,17,7|19,16,13,14,25,24,21|29,18,4,15,3,30,12|23,2,27","false","generated_inside_algorithm",1107,1107,67.473526,10,6,0,0,4,6,15,6.937530,10,0,"true","ok","",5.400000,16.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,6,10,6,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_20","ivns","A-n33-k5",20,661,10,2,5,5,50,random,3,2,900,"max_iter",1977,"22,3,8,11,27,29,10|20,31,15,21,5,6,25|32,26,17,4,12,24,18,7|1,14,28,9,13,23,16|30,2,19","false","generated_inside_algorithm",1386,1386,109.682297,10,4,0,0,6,4,13,9.610193,8,0,"true","ok","",6.100000,18.700000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,4,10,4,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_21","ivns","A-n33-k5",21,661,10,2,5,5,50,random,3,2,900,"max_iter",1785,"12,16,7,15,10,13|26,29,20,22,30,31,6|32,1,4,3,17,23,21,19|18,2,11,9,25,5,8,14|24,27,28","false","generated_inside_algorithm",1240,1240,87.594551,10,5,0,0,5,5,19,8.833582,8,0,"true","ok","",6.100000,18.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,5,10,5,10,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_22","ivns","A-n33-k5",22,661,10,2,5,5,50,random,3,2,900,"max_iter",1622,"25,8,29,3,11,5,24,9,12|16,1,21,6,15,20,26,19,28|32,2,22,18,23,13|7,30,17,27,4|14,31,10","false","generated_inside_algorithm",936,936,41.603630,10,9,0,0,1,9,14,3.034482,10,0,"true","ok","",4.800000,15.400000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,9,10,9,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_23","ivns","A-n33-k5",23,661,10,2,5,5,50,random,3,2,900,"max_iter",1668,"26,11,22,28,15,10,30|32,24,21,12,27,5,6,3|1,23,16,13,4,19,18,29|8,17,9,2,20,25|7,31,14","false","generated_inside_algorithm",1071,1071,62.027233,10,8,0,0,2,8,13,4.375811,10,0,"true","ok","",4.800000,15.600000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,8,10,8,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_24","ivns","A-n33-k5",24,661,10,2,5,5,50,random,3,2,900,"max_iter",1862,"26,5,25,22,31,30,24|11,17,27,1,3,19,4|20,29,12,23,21,7,9,18|32,13,14,8,15,28,6|2,16,10","false","generated_inside_algorithm",960,960,45.234493,10,9,0,0,1,9,19,2.762619,10,0,"true","ok","",4.100000,12.700000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,9,10,9,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_25","ivns","A-n33-k5",25,661,10,2,5,5,50,random,3,2,900,"max_iter",2060,"26,20,27,1,25,30,3,23|28,29,8,31,10,24,12|32,21,7,11,5,18,22,15|2,16,17,14,13|4,19,6,9","false","generated_inside_algorithm",999,999,51.134647,10,8,0,0,2,8,17,5.178410,10,0,"true","ok","",5.500000,17.100000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,8,10,8,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_26","ivns","A-n33-k5",26,661,10,2,5,5,50,random,3,2,900,"max_iter",1898,"26,9,2,15,6,14,8|29,25,3,19,30,31,1|7,4,23,28,17,24|32,20,13,22,21,16,27|18,12,11,5,10","false","generated_inside_algorithm",914,914,38.275341,10,10,0,0,0,10,13,1.331334,10,0,"true","ok","",4.200000,13.200000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,10,10,10,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_27","ivns","A-n33-k5",27,661,10,2,5,5,50,random,3,2,900,"max_iter",1949,"32,27,15,3,5,18,9,26|16,2,8,17,23,7|28,25,22,13,1,11,24|29,10,14,6,4,12,20,21|19,30,31","false","generated_inside_algorithm",981,981,48.411499,10,7,0,0,3,7,21,7.096450,9,0,"true","ok","",5.700000,17.100000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,21,10,11,7,10,7,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_28","ivns","A-n33-k5",28,661,10,2,5,5,50,random,3,2,900,"max_iter",1914,"11,26,5,19,12,3,21,31,4|32,15,29,8,25,28,1,10|23,7,18,22,14,13|16,30,9,20,17,6|27,2,24","false","generated_inside_algorithm",1044,1044,57.942509,10,9,0,0,1,9,13,3.311344,10,0,"true","ok","",4.600000,15.100000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,9,10,9,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_29","ivns","A-n33-k5",29,661,10,2,5,5,50,random,3,2,900,"max_iter",2027,"32,26,30,1,12,20,16,6,17|10,18,5,19,4,24,9|3,23,22,27,7,14|25,28,8,13,11,2,21|31,15,29","false","generated_inside_algorithm",1133,1133,71.406960,10,8,0,0,2,8,15,5.088454,9,0,"true","ok","",5.300000,16.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,8,10,8,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n33-k5_30","ivns","A-n33-k5",30,661,10,2,5,5,50,random,3,2,900,"max_iter",1772,"19,6,16,8,24,30,25|32,20,1,26,9,2,23,17|14,11,4,22,10,3,15|27,7,21,29,31,28|13,5,18,12","false","generated_inside_algorithm",1055,1055,59.606659,10,6,0,0,4,6,20,6.962517,10,0,"true","ok","",5.500000,17.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,6,10,6,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_1","ivns","A-n65-k9",1,1174,10,2,5,5,50,random,3,2,900,"max_iter",3794,"29,24,58,5,27,33,7|61,48,19,57,22,44,40,28,32,38,47,26|18,12,49,42,37,36,4,11,6|60,51,9,55,53|35,17,56,41,8,25|15,39,43,2,62,34|10,46,16,21,52,45,54,23|50,64,31,59,3,13,14|1,30,20,63","false","generated_inside_algorithm",3098,3098,163.884155,10,5,0,0,5,5,27,8.294851,9,0,"true","ok","",4.900000,15.400000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,27,10,17,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_2","ivns","A-n65-k9",2,1174,10,2,5,5,50,random,3,2,900,"max_iter",3873,"49,31,19,43,17,29|61,26,25,45,20,41,30,37|11,27,52,38,32,48,57,14,8,53,35|18,15,62,51,60,40,39,3|56,10,34,12,9|46,4,47,7,33,36,42,44|13,1,16,54,2,55|50,64,23,63,28,22|21,59,24,5,6,58","false","generated_inside_algorithm",3083,3083,162.606476,10,4,0,0,6,4,22,9.257369,10,0,"true","ok","",5.600000,16.500000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,22,10,12,4,10,4,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_3","ivns","A-n65-k9",3,1174,10,2,5,5,50,random,3,2,900,"max_iter",3987,"42,45,4,32,55,24,26,27,20|48,52,35,7,60,25,11,54,1,61|56,38,57,8,58,28,15|19,14,13,21,10,51,23,33,50|3,22,9,40,29,39,41|43,34,12,16,46,63|18,37,30,47,62,2|17,36,64,44,5|31,59,6,49,53","false","generated_inside_algorithm",3170,3170,170.017044,10,5,0,0,5,5,17,8.453771,10,0,"true","ok","",4.900000,15.800000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_4","ivns","A-n65-k9",4,1174,10,2,5,5,50,random,3,2,900,"max_iter",3849,"19,42,22,45,1,18,3,20,57,34|11,39,27,53,12,61,49,6,4|26,35,33,7,24,30,14,29|48,51,62,56,63,36,50|32,28,2,44,10,15|47,46,59,40,41,25,8|31,5,58,52,16,17|9,55,43,23,38|37,64,21,60,54,13","false","generated_inside_algorithm",3321,3321,182.879044,10,5,0,0,5,5,20,8.328833,10,0,"true","ok","",5,15.400000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,5,10,5,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_5","ivns","A-n65-k9",5,1174,10,2,5,5,50,random,3,2,900,"max_iter",3671,"12,9,61,44,56,14|18,22,36,54,43,55|32,11,19,28,1,5,41,8,49,29|42,45,2,25,26,59,24,40|13,52,10,27,48,4,30,58|57,33,38,6,47,51,7,20|31,37,53,15,16,50|62,35,34,63,17,21|64,39,46,60,3,23","false","generated_inside_algorithm",2966,2966,152.640549,10,6,0,0,4,6,15,6.566715,10,0,"true","ok","",4.700000,14.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,6,10,6,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_6","ivns","A-n65-k9",6,1174,10,2,5,5,50,random,3,2,900,"max_iter",3846,"19,48,51,15,29,34,26,2,21,33|11,42,35,9,52,54,20,5|45,61,32,4,17,37,12,49,56|39,43,18,62,60,53|57,22,14,1,24,31,3|13,40,23,16,10,63|59,44,38,8,41,47,46|50,30,28,7,36,6|58,64,55,27,25","false","generated_inside_algorithm",3153,3153,168.569000,10,5,0,0,5,5,16,8.175911,7,0,"true","ok","",5.400000,16,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,5,10,5,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_7","ivns","A-n65-k9",7,1174,10,2,5,5,50,random,3,2,900,"max_iter",3736,"45,39,31,25,16,4,26,18,24,11|19,33,50,53,46,3,34,21|57,20,40,2,22,30|32,44,5,59,1,6,8|52,41,36,51,47,35,49,43|61,12,56,17,48,63,29|14,23,62,38,13,27,37|55,54,10,58,60|7,15,64,9,28,42","false","generated_inside_algorithm",2973,2973,153.236801,10,5,0,0,5,5,19,9.194400,10,0,"true","ok","",5.700000,17,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,5,10,5,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_8","ivns","A-n65-k9",8,1174,10,2,5,5,50,random,3,2,900,"max_iter",3896,"11,4,63,18,50,16,58,6|19,26,32,39,55,44,8,45,53|61,22,62,14,7,46,37,30,35|25,5,17,40,10,36|48,51,56,3,33,54,42,64|28,41,52,21,2,29,38,13|12,24,27,57,59,15,47|9,43,60,34|31,23,1,49,20","false","generated_inside_algorithm",3093,3093,163.458267,10,6,0,0,4,6,29,7.027485,9,0,"true","ok","",4.600000,14,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,29,10,19,6,10,6,4,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_9","ivns","A-n65-k9",9,1174,10,2,5,5,50,random,3,2,900,"max_iter",3799,"19,26,11,42,22,31,9,38,35,8|46,48,36,59,13,62,37,10|32,39,51,61,45,56,50,6,33,57,1|27,54,16,40,12,14,49|4,34,3,18,2,20|25,63,7,44,5,41|52,53,43,29,21,23|60,30,15,28,55|47,17,24,64,58","false","generated_inside_algorithm",3222,3222,174.446335,10,4,0,0,6,4,17,9.443276,7,0,"true","ok","",5.300000,16.100000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,4,10,4,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_10","ivns","A-n65-k9",10,1174,10,2,5,5,50,random,3,2,900,"max_iter",3878,"53,50,31,27,41,52,32,39|45,19,26,35,6,37,51,18,36,63|22,10,59,57,49,33,55,7|11,9,46,16,29,14,47,12|61,42,48,58,40,2,8,3|30,21,43,34,1,15|56,28,38,4,20,62|64,13,60,5,44,25|17,54,24,23","false","generated_inside_algorithm",2895,2895,146.592850,10,7,0,0,3,7,18,5.282358,10,0,"true","ok","",4.700000,14.300000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,7,10,7,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_11","ivns","A-n65-k9",11,1174,10,2,5,5,50,random,3,2,900,"max_iter",3737,"32,16,11,36,27,8,19,18,48,23|45,57,4,26,54,62,30,53|33,10,47,25,9,49|41,14,42,12,3,44,34|51,17,38,61,35,31,21,13,1|7,24,29,28,59,15,22|46,6,43,52,39,40,37|5,64,55,50,63,2|60,20,56,58","false","generated_inside_algorithm",2674,2674,127.768311,10,8,0,0,2,8,16,3.897051,10,0,"true","ok","",4.300000,13.100000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,8,10,8,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_12","ivns","A-n65-k9",12,1174,10,2,5,5,50,random,3,2,900,"max_iter",4000,"18,52,15,21,19,13,51,33,37,30|61,48,38,20,7,17,11,27,1|5,26,42,24,3,56,39,4,46,32|22,10,57,63,28,35,41,16|12,14,29,8,55,45,60|50,43,44,6,54|34,47,58,31,53|49,62,23,36,2|40,64,9,59,25","false","generated_inside_algorithm",3346,3346,185.008514,10,3,0,0,7,3,13,10.942527,10,0,"true","ok","",5.900000,17.900000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,3,10,3,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_13","ivns","A-n65-k9",13,1174,10,2,5,5,50,random,3,2,900,"max_iter",3652,"11,52,12,50,2,1,59,24|32,13,45,26,27,9,47,8,61,21|42,29,44,31,37,25|19,4,3,23,49,34,54,48|38,53,51,46,40,56,28|39,57,35,7,60,30,55,5|18,6,22,17,36,58|64,14,16,15,33,41,62|20,10,63,43","false","generated_inside_algorithm",3120,3120,165.758102,10,4,0,0,6,4,22,9.749123,10,0,"true","ok","",5.300000,16.500000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,22,10,12,4,10,4,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_14","ivns","A-n65-k9",14,1174,10,2,5,5,50,random,3,2,900,"max_iter",3926,"32,35,40,8,19,6,7,50,26,42,33|11,61,62,56,45,3,54,57,14|27,37,25,28,20,15|51,4,9,55,59,46,58|48,18,52,29,60,16,5,30|36,22,1,49,44,47,39|21,12,10,31,13,43|34,63,38,24,53|2,23,64,41,17","false","generated_inside_algorithm",2758,2758,134.923340,10,7,0,0,3,7,20,6.271863,10,0,"true","ok","",5.100000,14.800000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,7,10,7,9,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_15","ivns","A-n65-k9",15,1174,10,2,5,5,50,random,3,2,900,"max_iter",3815,"52,57,30,23,59,63,38|61,45,26,11,8,1,21,49,22,43,39|19,14,48,24,62,31,5,27|35,34,15,46,41,36,9|42,32,60,56,25,37,40|7,12,13,58,28,50,53|18,20,54,55,10,4|51,44,17,47,6,16|3,64,33,2,29","false","generated_inside_algorithm",3019,3019,157.155029,10,6,0,0,4,6,14,6.607695,10,0,"true","ok","",4.600000,14.600000,1.500000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,6,10,6,6,0,0,0,0,0,0,0,0,0,0
